mission_id,keywords,mission_name,seriesName,shortDescription,astronaut_id,launch_time,land_time,launch_date,land_date,astroNumber,astronaut_name,gender,inSpace,overallNumber,spacewalkCount,species,speciesGroup,totalMinutesInSpace,totalSecondsSpacewalking,image.asset.url,awards,num_awards,country,launch_year,bio_cleaned,full_names
t7VBwendlcGFZIlCtGG9oG,,STS-98 (Atlantis),STS,The first human spaceflight launch of the 21st century brought the U.S. Destiny lab to the International Space Station.,IquDVsJ9I205j7YqxREom2,,,2001-02-07,,408,Mark L. Polansky,male,False,628.0,0.0,Human,human,59690.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/f2163687ad8b0bc72654191abc7d2bd929cb6f16-1024x1280.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,United States of America,2001,"Mark Lewis ""Roman"" Polansky is an American aerospace engineer and research pilot and a former NASA astronaut. Polansky received the nickname ""Roman"" as a joke, because he shares a last name with director Roman Polanski. He flew on three Space Shuttle missions: STS-98, STS-116, and STS-127.",Mark L. Polansky
t7VBwendlcGFZIlCtGG9oG,,STS-98 (Atlantis),STS,The first human spaceflight launch of the 21st century brought the U.S. Destiny lab to the International Space Station.,NSZm43AoLYq0PEOXpgAKSU,,,2001-02-07,,371,Robert L. Curbeam Jr.,male,False,576.0,7.0,Human,human,54153.0,164100.0,https://cdn.sanity.io/images/2vtv415l/production/b4798d9d88a02870a6ccccdb361ac439fbb3b470-1023x1280.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Elite Spacewalker', 'Space Resident']",4.0,United States of America,2001,"Robert Lee Curbeam, Jr. is a former NASA astronaut and captain in the United States Navy.Curbeam graduated from Woodlawn High School, Baltimore County, Maryland in 1980. He earned a Bachelor of Science degree in Aerospace Engineering from the United States Naval Academy in 1984, a Master of Science degree in Aeronautical Engineering from the Naval Postgraduate School in 1990, and a master's degree in Astronautical Engineering from the Naval Postgraduate School in 1991.",Robert L. Curbeam Jr.
t7VBwendlcGFZIlCtGG9oG,,STS-98 (Atlantis),STS,The first human spaceflight launch of the 21st century brought the U.S. Destiny lab to the International Space Station.,NSZm43AoLYq0PEOXpgA7Pz,,,2001-02-07,,234,Marsha S. Ivins,female,False,388.0,0.0,Human,human,80508.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/0bc73d3104e2a3f5740473731e114aafad922c44-1024x1280.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,United States of America,2001,,
t7VBwendlcGFZIlCtGG9oG,,STS-98 (Atlantis),STS,The first human spaceflight launch of the 21st century brought the U.S. Destiny lab to the International Space Station.,NSZm43AoLYq0PEOXpgAXiz,,,2001-02-07,,317,Thomas D. Jones,male,False,500.0,3.0,Human,human,76369.0,71340.0,https://cdn.sanity.io/images/2vtv415l/production/456b15d09b198713959095e3f47f94cc86e6bb66-1023x1280.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,United States of America,2001,"Thomas David Jones is a former United States astronaut. He was selected to the astronaut corps in 1990 and completed four space shuttle flights before retiring in 2001. He flew on STS-59 and STS-68 in 1994, STS-80 in 1996 and STS-98 in 2001. He now works as a planetary scientist, space operations consultant, astronaut speaker, and author.",Thomas D. Jones
t7VBwendlcGFZIlCtGH85o,,Soyuz TMA-12,Soyuz,"Soyuz TMA-12 ferried part of the Expedition 17 crew to and from the International Space Station. South Korean astronaut So-Yeon joined for a short duration mission, returning to Earth on Soyuz TMA-11.",gJ17JRX4XCdSoJR41wh7S6,,,2008-04-08,,484,Sergey A. Volkov,male,False,732.0,4.0,Human,human,789021.0,84000.0,https://cdn.sanity.io/images/2vtv415l/production/cc1dc061827cadb9a9b3467092b40b0bd4418f0a-1824x2416.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Elite Spaceflyer', 'Space Resident']",4.0,Russia,2008,,
t7VBwendlcGFZIlCtGH85o,,Soyuz TMA-12,Soyuz,"Soyuz TMA-12 ferried part of the Expedition 17 crew to and from the International Space Station. South Korean astronaut So-Yeon joined for a short duration mission, returning to Earth on Soyuz TMA-11.",NSZm43AoLYq0PEOXpg8cNz,,,2008-04-08,,485,Oleg Kononenko,male,False,733.0,5.0,Human,human,1060963.0,115980.0,https://cdn.sanity.io/images/2vtv415l/production/5483d25a5cc039e89706764b32b826a4e97ce7a8-2400x3001.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Elite Spaceflyer', 'Space Resident']",4.0,Russia,2008,"Oleg Dmitriyevich Kononenko is a Russian cosmonaut. He has flown to the International Space Station four times, as a flight engineer for Expedition 17 aboard Soyuz TMA-12, as a flight engineer on Expedition 30 and commander of Expedition 31 aboard Soyuz TMA-03M, as a flight engineer on Expedition 44 and Expedition 45 aboard Soyuz TMA-17M, and as commander of Expedition 58 and Expedition 59 aboard Soyuz MS-11.",Oleg Kononenko
t7VBwendlcGFZIlCtGH85o,,Soyuz TMA-12,Soyuz,"Soyuz TMA-12 ferried part of the Expedition 17 crew to and from the International Space Station. South Korean astronaut So-Yeon joined for a short duration mission, returning to Earth on Soyuz TMA-11.",t7VBwendlcGFZIlCtEYoLo,,,2008-04-08,,486,Yi So-yeon,female,False,734.0,0.0,Human,human,15673.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/fbc9d8e32203d8cdee191461ce00abf314ae5cfd-1091x1455.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'First Woman from South Korea']",3.0,South Korea,2008,"Yi So-yeon is an astronaut and biotechnologist who became the first Korean to fly in space. Upon return from her mission aboard the International Space Station, Yi continued as a KARI researcher attending the International Space University before retiring from the agency to pursue an MBA at the University of California, Berkeley Haas School of Business and joining commercial astronaut corps the Association of Spaceflight Professionals.",Yi So-yeon
t7VBwendlcGFZIlCtGH9dY,,STS-124 (Discovery),STS,"Discovery's crew installed the International Space Station's largest module, the Japanese Experiment Module. The flight rotated a single ISS crewmember.",NSZm43AoLYq0PEOXpgA6jz,,,2008-05-31,,418,Mark E. Kelly,male,False,638.0,0.0,Human,human,77884.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/c2b902239b0c59dc86167101bfdf44dfdf5aaf5f-1024x1280.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,United States of America,2008,,
t7VBwendlcGFZIlCtGH9dY,,STS-124 (Discovery),STS,"Discovery's crew installed the International Space Station's largest module, the Japanese Experiment Module. The flight rotated a single ISS crewmember.",NSZm43AoLYq0PEOXpg9z7U,,,2008-05-31,,487,Kenneth T. Ham,male,False,735.0,0.0,Human,human,36761.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/a8870907ee685ebb17c43a631286d0b7be5f845b-2400x3001.jpg,"['ISS Visitor', 'Crossed Kármán Line']",2.0,United States of America,2008,,
t7VBwendlcGFZIlCtGH9dY,,STS-124 (Discovery),STS,"Discovery's crew installed the International Space Station's largest module, the Japanese Experiment Module. The flight rotated a single ISS crewmember.",NSZm43AoLYq0PEOXpg9w0z,,,2008-05-31,,488,Karen L. Nyberg,female,False,736.0,0.0,Human,human,45534.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/1e46a8bcf543337903bc7e3f419890cd2dac7745-2434x3090.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,United States of America,2008,Karen LuJean Nyberg is an American mechanical engineer and retired NASA astronaut. Nyberg became the 50th woman in space on her first mission in 2008.,Karen L. Nyberg
t7VBwendlcGFZIlCtGH9dY,,STS-124 (Discovery),STS,"Discovery's crew installed the International Space Station's largest module, the Japanese Experiment Module. The flight rotated a single ISS crewmember.",NSZm43AoLYq0PEOXpgAMiU,,,2008-05-31,,489,Ronald J. Garan Jr.,male,False,737.0,4.0,Human,human,256314.0,97380.0,https://cdn.sanity.io/images/2vtv415l/production/6760a44dd29b53d9d85d1cbaf82f3a83e6af9944-1024x1280.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,United States of America,2008,,
t7VBwendlcGFZIlCtGH9dY,,STS-124 (Discovery),STS,"Discovery's crew installed the International Space Station's largest module, the Japanese Experiment Module. The flight rotated a single ISS crewmember.",NSZm43AoLYq0PEOXpgA8zz,,,2008-05-31,,453,Michael E. Fossum,male,False,686.0,7.0,Human,human,279062.0,174720.0,https://cdn.sanity.io/images/2vtv415l/production/cc20b23747221b2f121fb814968f96cb5c8bbd89-1023x1280.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Elite Spacewalker', 'Space Resident']",4.0,United States of America,2008,,
t7VBwendlcGFZIlCtGH9dY,,STS-124 (Discovery),STS,"Discovery's crew installed the International Space Station's largest module, the Japanese Experiment Module. The flight rotated a single ISS crewmember.",NSZm43AoLYq0PEOXpg8I7U,,,2008-05-31,,490,Akihiko Hoshide,male,False,738.0,4.0,Human,human,490270.0,101539.0,https://cdn.sanity.io/images/2vtv415l/production/ec962b99f6cfe6f1ea5fc31bb6738d4f22205a05-2400x3000.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,Japan,2008,"Akihiko Hoshide is a Japanese engineer and JAXA astronaut. On August 30, 2012, Hoshide became the third Japanese astronaut to walk in space.",Akihiko Hoshide
t7VBwendlcGFZIlCtGH9dY,,STS-124 (Discovery),STS,"Discovery's crew installed the International Space Station's largest module, the Japanese Experiment Module. The flight rotated a single ISS crewmember.",NSZm43AoLYq0PEOXpg9dUz,,,2008-05-31,,491,Gregory E. Chamitoff,male,False,739.0,2.0,Human,human,286202.0,49380.0,https://cdn.sanity.io/images/2vtv415l/production/18e2255b4e91dba4c0307f94663ed4e422564af5-5412x6760.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,United States of America,2008,,
t7VBwendlcGFZIlCtGHotU,,Shenzhou 10,Shenzhou,"Lasting 14 days, this was China's second and last docking to the Tiangong 1 space station. The crew performed medical experiment and technology demonstration tests. The crew also tested evacuation and redocking procedures for future Chinese space stations.",gJ17JRX4XCdSoJR41wgm4w,09:38:00,22:07:00,2013-06-11,2013-06-24,451,Nie Haisheng,male,False,683.0,1.0,Human,human,160693.0,21300.0,https://cdn.sanity.io/images/2vtv415l/production/daeeab721f3318cdd7f1171efdf967cc539f9405-600x763.jpg,"['Crossed Kármán Line', 'Space Resident']",2.0,China,2013,Nie Haisheng is a Chinese military pilot and CNSA astronaut.,Nie Haisheng
t7VBwendlcGFZIlCtGHotU,,Shenzhou 10,Shenzhou,"Lasting 14 days, this was China's second and last docking to the Tiangong 1 space station. The crew performed medical experiment and technology demonstration tests. The crew also tested evacuation and redocking procedures for future Chinese space stations.",gJ17JRX4XCdSoJR41wgmwS,09:38:00,22:07:00,2013-06-11,2013-06-24,542,Zhang Xiaoguang,male,False,819.0,0.0,Human,human,21029.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/e0e972907e7fc28b71510a6fcb04eaf4ceba40ae-600x763.jpg,['Crossed Kármán Line'],1.0,China,2013,Zhang Xiaoguang is a Chinese pilot selected as part of the Shenzhou program.,Zhang Xiaoguang
t7VBwendlcGFZIlCtGHotU,,Shenzhou 10,Shenzhou,"Lasting 14 days, this was China's second and last docking to the Tiangong 1 space station. The crew performed medical experiment and technology demonstration tests. The crew also tested evacuation and redocking procedures for future Chinese space stations.",gJ17JRX4XCdSoJR41wgnFZ,09:38:00,22:07:00,2013-06-11,2013-06-24,543,Wang Yaping,female,False,820.0,1.0,Human,human,285123.0,23100.0,https://cdn.sanity.io/images/2vtv415l/production/ea7fa6f4fb35d5668d349b747dacf813deb718d4-600x763.jpg,"['Crossed Kármán Line', 'First Chinese woman to perform a spacewalk', 'Space Resident']",3.0,China,2013,"Colonel Wang Yaping is a Chinese military pilot and astronaut. Wang was the second female astronaut to be named by the CNSA, and the second Chinese woman in space.",Wang Yaping
t7VBwendlcGFZIlCtGI2Ge,,Soyuz MS-01,Soyuz,Soyuz MS-01 took three members of the Expedition 48 crew to the International Space Station.  This was first flight of the Soyuz MS variant.,8362f3af-f942-4f6b-ae56-ed932b567176,,,2016-07-07,,534,Anatoli Ivanishin,male,False,801.0,0.0,Human,human,685720.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/081facf3743b1ee11b28dcadf56f7fe99ceddafe-2333x3500.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident', 'Elite Spaceflyer']",4.0,Russia,2016,"Anatoli Alekseyevich Ivanishin is a Russian astronaut. His first visit to space was to the International Space Station on board the Soyuz TMA-22 spacecraft as an Expedition 29 / Expedition 30 crew member, launching in November 2011 and returning in April 2012. Ivanishin was the Commander of the International Space Station for Expedition 49.",Anatoli Ivanishin
t7VBwendlcGFZIlCtGI2Ge,,Soyuz MS-01,Soyuz,Soyuz MS-01 took three members of the Expedition 48 crew to the International Space Station.  This was first flight of the Soyuz MS variant.,O9I27fZboumean9j8WhoN3,,,2016-07-07,,557,Takuya Ōnishi,male,False,867.0,0.0,Human,human,165741.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/12fede6539954c136035650fdbb5685f7be1951e-800x1067.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,Japan,2016,,
t7VBwendlcGFZIlCtGI2Ge,,Soyuz MS-01,Soyuz,Soyuz MS-01 took three members of the Expedition 48 crew to the International Space Station.  This was first flight of the Soyuz MS variant.,IquDVsJ9I205j7YqxREdBv,,,2016-07-07,,558,Kathleen Rubins,female,False,868.0,4.0,Human,human,432091.0,96360.0,https://cdn.sanity.io/images/2vtv415l/production/1f815f31366099521110dde02e5d930d74a43255-800x1000.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,United States of America,2016,"Kathleen Hallisey ""Kate"" Rubins is a NASA astronaut. She became the 60th woman to fly in space when she launched on a Soyuz spacecraft to the International Space Station on July 6, 2016. She returned to Earth on October 30, 2016 aboard a Soyuz. She was a crew member of Expedition 48 and Expedition 49 of the International Space Station.",Kathleen Rubins
t7VBwendlcGFZIlCtGI4QK,,Soyuz MS-04,Soyuz,"Soyuz MS-04 took two members of the Expedition 51 crew to the International Space Station. Peggy Whitson, who launched on Soyuz MS-03, returned to Earth on this mission.",gJ17JRX4XCdSoJR41wh7mU,,,2017-04-20,,433,Fyodor Yurchikhin,male,False,653.0,9.0,Human,human,968918.0,214020.0,https://cdn.sanity.io/images/2vtv415l/production/c42a76f3706a3e0b01279a47b81a6054d0ca8361-1024x1280.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Elite Spacewalker', 'Elite Spaceflyer', 'Space Resident', 'Frequent Walker']",6.0,Russia,2017,"Fyodor Nikolayevich Yurchikhin is a Russian cosmonaut of Greek descent, engineer and RSC Energia test-pilot who has flown on five spaceflights. His first spaceflight was a 10-day Space Shuttle mission STS-112. His second was a long-duration stay aboard the International Space Station as a Flight Engineer for Expedition 15; for this mission he was launched in the Soyuz TMA-10 spacecraft. He has undertaken two further long-duration stays aboard the ISS, as a crew member of Expedition 24 / 25. For this mission he was launched with the spacecraft Soyuz TMA-19, and he landed in November 2010, also with the TMA-19 spacecraft. He served as Soyuz Commander for his fourth mission aboard Soyuz TMA-09M, as Flight Engineer for Expedition 36 and ISS Commander for Expedition 37. In April 2017, Yurchikhin launched on Soyuz MS-04 for the fifth spaceflight of his career, a six-month mission to the ISS as part of Expedition 51 and 52, for which he was the Commander.",Fyodor Yurchikhin
t7VBwendlcGFZIlCtGI4QK,,Soyuz MS-04,Soyuz,"Soyuz MS-04 took two members of the Expedition 51 crew to the International Space Station. Peggy Whitson, who launched on Soyuz MS-03, returned to Earth on this mission.",NSZm43AoLYq0PEOXpgAewz,,,2017-04-20,,562,Jack D. Fischer,male,False,875.0,2.0,Human,human,195488.0,25560.0,https://cdn.sanity.io/images/2vtv415l/production/4e62c97f70fb6193dfeb844eecdc963fc0379d6d-3200x4000.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,United States of America,2017,,
t7VBwendlcGFZIlCtGIA1A,,Soyuz MS-09,Soyuz,Soyuz MS-09 took three members of the Expedition 56 crew to the International Space Station.,NSZm43AoLYq0PEOXpg8qRU,,,2018-06-06,,566,Sergey V. Prokopyev,male,False,884.0,2.0,Human,human,283309.0,57480.0,https://cdn.sanity.io/images/2vtv415l/production/176418d5fc6673645e47331b60ad6faa803ba48e-800x1032.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,Russia,2018,,
